"uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","sampleCode","cnSampleID","cnSampleCode","sampleType","acidTreatment","d15N","organicd13C","nitrogenPercent","organicCPercent","CNratio","cnIsotopeQF","cnPercentQF","isotopeAccuracyQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF","publicationDate","release"
"6ad22162-9f58-47ee-a07a-9631c4670373",2015-03-02,"CPER_005.basePlot.bgc","D10","CPER","CPER_005","distributed",2014-07-17 19:11:00,"CPER_005-M-24-40-20140717",NA,"CPER_005-M-24-40-20140717-CN",NA,"soil","Y",NA,-19.9,NA,0.61,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T034616Z","RELEASE-2021"
"a234fe31-7c8e-4b36-9186-cfaabc94d904",2015-03-02,"CPER_007.basePlot.bgc","D10","CPER","CPER_007","distributed",2014-07-17 20:45:00,"CPER_007-M-6-12-20140717",NA,"CPER_007-M-6-12-20140717-CN",NA,"soil","Y",NA,-20.8,NA,0.64,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T034616Z","RELEASE-2021"
"5aa979a5-7c2d-4456-820a-f5d5aa5d5f08",2015-03-02,"CPER_007.basePlot.bgc","D10","CPER","CPER_007","distributed",2014-07-17 20:45:00,"CPER_007-M-6-12-20140717",NA,"CPER_007-M-6-12-20140717-CN",NA,"soil","N",4.8,NA,0.06,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T034616Z","RELEASE-2021"
"bcdebde0-fd99-44c8-919d-685a55c8053e",2015-03-02,"CPER_007.basePlot.bgc","D10","CPER","CPER_007","distributed",2014-07-17 21:20:00,"CPER_007-M-3-37-20140717",NA,"CPER_007-M-3-37-20140717-CN",NA,"soil","N",5.8,NA,0.07,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T034616Z","RELEASE-2021"
"1131f17d-8c2f-4a09-b160-dfc06dd5754b",2015-03-02,"CPER_007.basePlot.bgc","D10","CPER","CPER_007","distributed",2014-07-17 21:20:00,"CPER_007-M-3-37-20140717",NA,"CPER_007-M-3-37-20140717-CN",NA,"soil","Y",NA,-19.4,NA,0.67,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T034616Z","RELEASE-2021"
"bdd172e8-bef3-4eab-95ab-7d59ae1a115c",2015-03-02,"CPER_007.basePlot.bgc","D10","CPER","CPER_007","distributed",2014-07-17 21:46:00,"CPER_007-M-36-16-20140717",NA,"CPER_007-M-36-16-20140717-CN",NA,"soil","N",6.3,NA,0.11,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T034616Z","RELEASE-2021"
"1134b951-02c4-4053-ba4e-0d143c998021",2015-03-02,"CPER_007.basePlot.bgc","D10","CPER","CPER_007","distributed",2014-07-17 21:46:00,"CPER_007-M-36-16-20140717",NA,"CPER_007-M-36-16-20140717-CN",NA,"soil","Y",NA,-19.1,NA,0.85,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T034616Z","RELEASE-2021"
"eabdf86e-116a-4428-bc85-063a56b4b686",2015-03-02,"STER_026.basePlot.bgc","D10","STER","STER_026","distributed",2014-07-22 20:28:00,"STER_026-M-11-0-20140722",NA,"STER_026-M-11-0-20140722-CN",NA,"soil","N",8,NA,0.1,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"925b40e6-f6b5-421c-a6ff-6f3e4451e090",2015-03-02,"STER_026.basePlot.bgc","D10","STER","STER_026","distributed",2014-07-22 20:28:00,"STER_026-M-11-0-20140722",NA,"STER_026-M-11-0-20140722-CN",NA,"soil","Y",NA,-18.7,NA,1.41,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"5de77f55-2e06-43bb-974c-295d73fca07f",2015-03-02,"STER_026.basePlot.bgc","D10","STER","STER_026","distributed",2014-07-22 20:35:00,"STER_026-M-27-36-20140722",NA,"STER_026-M-27-36-20140722-CN",NA,"soil","Y",NA,-18.8,NA,1.65,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"73f56d68-950c-4d73-97b4-78e123f167c4",2015-03-02,"STER_026.basePlot.bgc","D10","STER","STER_026","distributed",2014-07-22 20:35:00,"STER_026-M-27-36-20140722",NA,"STER_026-M-27-36-20140722-CN",NA,"soil","N",8.3,NA,0.11,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"eef5283e-0958-4a8e-a0e3-56c1013f8baf",2015-03-02,"STER_028.basePlot.bgc","D10","STER","STER_028","distributed",2014-07-22 22:06:00,"STER_028-M-20-40-20140722",NA,"STER_028-M-20-40-20140722-CN",NA,"soil","Y",NA,-18.6,NA,0.96,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"d4c65551-0975-44c3-bc56-09c26d9fdb6f",2015-03-02,"STER_028.basePlot.bgc","D10","STER","STER_028","distributed",2014-07-22 22:06:00,"STER_028-M-20-40-20140722",NA,"STER_028-M-20-40-20140722-CN",NA,"soil","N",6.8,NA,0.1,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"cc8d1fe6-960e-4928-aa93-b3ab13d1f3ab",2015-03-02,"STER_028.basePlot.bgc","D10","STER","STER_028","distributed",2014-07-22 22:09:00,"STER_028-M-33-4-20140722",NA,"STER_028-M-33-4-20140722-CN",NA,"soil","N",7.3,NA,0.09,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"f10b2838-9fe3-4597-aa24-9c5d231a1cfb",2015-03-02,"STER_028.basePlot.bgc","D10","STER","STER_028","distributed",2014-07-22 22:09:00,"STER_028-M-33-4-20140722",NA,"STER_028-M-33-4-20140722-CN",NA,"soil","Y",NA,-20,NA,1.15,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"209fb956-839e-4678-b771-11dc0964c6a4",2015-03-02,"STER_028.basePlot.bgc","D10","STER","STER_028","distributed",2014-07-22 22:33:00,"STER_028-M-21-38-20140722",NA,"STER_028-M-21-38-20140722-CN",NA,"soil","Y",NA,-19.1,NA,1.1,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"7dc493bd-5776-44f5-8dfb-d7b04789e7b3",2015-03-02,"STER_028.basePlot.bgc","D10","STER","STER_028","distributed",2014-07-22 22:33:00,"STER_028-M-21-38-20140722",NA,"STER_028-M-21-38-20140722-CN",NA,"soil","N",6.8,NA,0.1,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"ae8801f1-a3d4-410d-89c3-95700f7d1c11",2015-03-02,"STER_033.basePlot.bgc","D10","STER","STER_033","distributed",2014-07-23 13:42:00,"STER_033-M-33-4-20140723",NA,"STER_033-M-33-4-20140723-CN",NA,"soil","N",6.4,NA,0.07,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"3193ba0f-631d-4dd5-8439-471af540f161",2015-03-02,"STER_033.basePlot.bgc","D10","STER","STER_033","distributed",2014-07-23 13:42:00,"STER_033-M-30-38-20140723",NA,"STER_033-M-30-38-20140723-CN",NA,"soil","N",7.3,NA,0.09,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"2629746f-62a5-4ab8-90c4-0326f732f679",2015-03-02,"STER_033.basePlot.bgc","D10","STER","STER_033","distributed",2014-07-23 13:42:00,"STER_033-M-30-38-20140723",NA,"STER_033-M-30-38-20140723-CN",NA,"soil","Y",NA,-19.9,NA,1.04,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"73307794-1133-4c7a-9849-c3360880bb66",2015-03-02,"STER_033.basePlot.bgc","D10","STER","STER_033","distributed",2014-07-23 13:42:00,"STER_033-M-33-4-20140723",NA,"STER_033-M-33-4-20140723-CN",NA,"soil","Y",NA,-19.4,NA,0.94,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"54b2d978-feb5-4acf-af24-5a7daf6d8d1d",2015-03-02,"STER_033.basePlot.bgc","D10","STER","STER_033","distributed",2014-07-23 14:15:00,"STER_033-M-23-30-20140723",NA,"STER_033-M-23-30-20140723-CN",NA,"soil","N",7.5,NA,0.09,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"9597815b-bc9f-4f94-9b99-ef978c947781",2015-03-02,"STER_033.basePlot.bgc","D10","STER","STER_033","distributed",2014-07-23 14:15:00,"STER_033-M-23-30-20140723",NA,"STER_033-M-23-30-20140723-CN",NA,"soil","Y",NA,-19.8,NA,1.03,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"62e3265e-6c01-47a1-809a-d422df7d118e",2015-03-02,"STER_034.basePlot.bgc","D10","STER","STER_034","distributed",2014-07-23 15:31:00,"STER_034-M-31-3-20140723",NA,"STER_034-M-31-3-20140723-CN",NA,"soil","N",5.9,NA,0.08,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"10cfa81e-5a86-41f7-ad85-4b15c6361e6e",2015-03-02,"STER_034.basePlot.bgc","D10","STER","STER_034","distributed",2014-07-23 15:31:00,"STER_034-M-31-3-20140723",NA,"STER_034-M-31-3-20140723-CN",NA,"soil","Y",NA,-19.9,NA,1.2,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"aca1e098-7ebe-4195-a1f9-aba171d30efb",2015-03-02,"STER_034.basePlot.bgc","D10","STER","STER_034","distributed",2014-07-23 15:35:00,"STER_034-M-23-8-20140723",NA,"STER_034-M-23-8-20140723-CN",NA,"soil","Y",NA,-21,NA,1.22,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"3774ef48-00b4-43d5-941e-4db10730fc6b",2015-03-02,"STER_034.basePlot.bgc","D10","STER","STER_034","distributed",2014-07-23 15:35:00,"STER_034-M-23-8-20140723",NA,"STER_034-M-23-8-20140723-CN",NA,"soil","N",5.9,NA,0.08,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"fc5964cb-60c7-4b75-aa9c-fc91ce7e99e4",2015-03-02,"STER_034.basePlot.bgc","D10","STER","STER_034","distributed",2014-07-23 16:00:00,"STER_034-M-19-30-20140723",NA,"STER_034-M-19-30-20140723-CN",NA,"soil","Y",NA,-19.9,NA,1.33,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"f9b11f31-3322-4892-a30c-c3e176d708ad",2015-03-02,"STER_034.basePlot.bgc","D10","STER","STER_034","distributed",2014-07-23 16:00:00,"STER_034-M-19-30-20140723",NA,"STER_034-M-19-30-20140723-CN",NA,"soil","N",6.4,NA,0.09,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"0e8d6f04-9b75-4cb0-9381-b690c51b0512",2015-03-02,"STER_027.basePlot.bgc","D10","STER","STER_027","distributed",2014-07-23 16:37:00,"STER_027-M-3-26-20140723",NA,"STER_027-M-3-26-20140723-CN",NA,"soil","Y",NA,-19.1,NA,1.43,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"c20ff66c-d01d-4d00-b7b2-55b6298e4da0",2015-03-02,"STER_027.basePlot.bgc","D10","STER","STER_027","distributed",2014-07-23 16:37:00,"STER_027-M-3-26-20140723",NA,"STER_027-M-3-26-20140723-CN",NA,"soil","N",7.5,NA,0.12,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"90262882-2458-4016-98b7-ced86841aa54",2015-03-02,"STER_027.basePlot.bgc","D10","STER","STER_027","distributed",2014-07-23 16:39:00,"STER_027-M-33-0-20140723",NA,"STER_027-M-33-0-20140723-CN",NA,"soil","N",7.6,NA,0.09,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"c30bf752-032a-4df2-8a9a-5e70d40f79d3",2015-03-02,"STER_027.basePlot.bgc","D10","STER","STER_027","distributed",2014-07-23 16:39:00,"STER_027-M-33-0-20140723",NA,"STER_027-M-33-0-20140723-CN",NA,"soil","Y",NA,-20.5,NA,1.32,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"b101a6a1-502c-4bc0-8cfb-02830dde9b7e",2015-03-02,"STER_027.basePlot.bgc","D10","STER","STER_027","distributed",2014-07-23 17:10:00,"STER_027-M-1-7-20140723",NA,"STER_027-M-1-7-20140723-CN",NA,"soil","Y",NA,-19.6,NA,1.17,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"614339a5-b67a-412c-be8c-57dc06e76c70",2015-03-02,"STER_027.basePlot.bgc","D10","STER","STER_027","distributed",2014-07-23 17:10:00,"STER_027-M-1-7-20140723",NA,"STER_027-M-1-7-20140723-CN",NA,"soil","N",7.8,NA,0.09,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"16202b92-73b4-4ac7-9ce1-8d7e44d3f4f1",2015-03-02,"STER_031.basePlot.bgc","D10","STER","STER_031","distributed",2014-07-23 19:15:00,"STER_031-M-2-0-20140723",NA,"STER_031-M-2-0-20140723-CN",NA,"soil","Y",NA,-19.6,NA,0.87,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"a3457142-6a73-4595-a511-303ee2ff852f",2015-03-02,"STER_031.basePlot.bgc","D10","STER","STER_031","distributed",2014-07-23 19:15:00,"STER_031-M-2-0-20140723",NA,"STER_031-M-2-0-20140723-CN",NA,"soil","N",7.3,NA,0.09,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"893c0436-3c2f-4fc3-9ca9-64f8b39d544b",2015-03-02,"STER_031.basePlot.bgc","D10","STER","STER_031","distributed",2014-07-23 19:19:00,"STER_031-M-39-30-20140723",NA,"STER_031-M-39-30-20140723-CN",NA,"soil","Y",NA,-20.1,NA,0.96,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"4a89b62e-f07b-4bb1-bfe0-c654e8863dd2",2015-03-02,"STER_031.basePlot.bgc","D10","STER","STER_031","distributed",2014-07-23 19:19:00,"STER_031-M-39-30-20140723",NA,"STER_031-M-39-30-20140723-CN",NA,"soil","N",7.7,NA,0.09,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"3015859a-aa5c-4f03-8628-9af08968fdfe",2015-03-02,"STER_031.basePlot.bgc","D10","STER","STER_031","distributed",2014-07-23 19:42:00,"STER_031-M-8-11-20140723",NA,"STER_031-M-8-11-20140723-CN",NA,"soil","N",8,NA,0.1,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"af12f749-0fe4-4142-a9e1-9acbe2beb327",2015-03-02,"STER_031.basePlot.bgc","D10","STER","STER_031","distributed",2014-07-23 19:42:00,"STER_031-M-8-11-20140723",NA,"STER_031-M-8-11-20140723-CN",NA,"soil","Y",NA,-19,NA,1.37,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"7aa3cb44-773b-4fb0-987e-96d7dbed9447",2015-03-02,"STER_035.basePlot.bgc","D10","STER","STER_035","distributed",2014-07-23 20:32:00,"STER_035-M-2-27-20140723",NA,"STER_035-M-2-27-20140723-CN",NA,"soil","N",6.8,NA,0.07,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"b798c615-24db-4f10-b4e9-933a1e05121d",2015-03-02,"STER_035.basePlot.bgc","D10","STER","STER_035","distributed",2014-07-23 20:32:00,"STER_035-M-2-27-20140723",NA,"STER_035-M-2-27-20140723-CN",NA,"soil","Y",NA,-20.4,NA,0.61,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"69b05c0d-e415-4905-995f-ab13da91349b",2015-03-02,"STER_035.basePlot.bgc","D10","STER","STER_035","distributed",2014-07-23 20:35:00,"STER_035-M-33-17-20140723",NA,"STER_035-M-33-17-20140723-CN",NA,"soil","N",6,NA,0.08,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"5afffb58-2fc5-41f4-87de-205b77f72ddb",2015-03-02,"STER_035.basePlot.bgc","D10","STER","STER_035","distributed",2014-07-23 20:35:00,"STER_035-M-33-17-20140723",NA,"STER_035-M-33-17-20140723-CN",NA,"soil","Y",NA,-19,NA,0.53,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"fd1af7fd-8b2d-4e80-8107-6c338df15fad",2015-03-02,"STER_035.basePlot.bgc","D10","STER","STER_035","distributed",2014-07-23 20:55:00,"STER_035-M-18-37-20140723",NA,"STER_035-M-18-37-20140723-CN",NA,"soil","N",6,NA,0.09,NA,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"3a84653a-8104-4f4b-987c-268efcc030a7",2015-03-02,"STER_035.basePlot.bgc","D10","STER","STER_035","distributed",2014-07-23 20:55:00,"STER_035-M-18-37-20140723",NA,"STER_035-M-18-37-20140723-CN",NA,"soil","Y",NA,-18.6,NA,1.11,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
"5c2cab5e-8a42-4a91-b935-94929d97d665",2015-03-02,"STER_026.basePlot.bgc","D10","STER","STER_026","distributed",2014-07-23 20:58:00,"STER_026-M-30-5-20140723",NA,"STER_026-M-30-5-20140723-CN",NA,"soil","Y",NA,-18.5,NA,1.62,NA,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13C & C%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T043957Z","RELEASE-2021"
