"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","biogeoID","horizonName","biogeoHorizonProportion","biogeoSampleType","setDate","collectDate","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","sandVeryCoarseContent","carbonTot","nitrogenTot","sulfurTot","estimatedOC","airDryOvenDry","alMjelm","caMjelm","feMjelm","kMjelm","mgMjelm","mnMjelm","naMjelm","pMjelm","siMjelm","srMjelm","tiMjelm","zrMjelm","phCacl2","phH2o","ec12pre","gypsumConc","caco3Conc","caNh4d","kNh4d","mgNh4d","naNh4d","cecdNh4","alSatCecd33","baseSumCecd10","bsesatCecd10","ececCecd33","alKcl","feKcl","mnKcl","bSatx","brSatx","caSatx","clSatx","co3Satx","ecSatp","flSatx","waterSatx","hco3Sx","kSatx","mgSatx","naSatx","no2Satx","no3Satx","pSatx","phSp","resist","so4Satx","laboratoryName","labProjID","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","remarks","publicationDate","release"
"5c7392dc-b586-4b45-8098-fa4d3bfb0b5b","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","6_KONZAAG_PIT1_BIOGEO_31-54_BT2","Bt2",1,"Regular",2014-08-04,2014-08-04,0,0,3.4,51.7,44.9,NA,NA,28.6,23.1,2.5,0.6,0.3,0,0,10.6,2.7,0,11,1.062,67396,6342,28098,20698,7303,606,6481,341,313149,113,4172,157,6.1,6.8,0.12,NA,NA,19.9,0.7,3.7,0,27.7,NA,24.3,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",31,54,42.5,NA,"20201217T035348Z","RELEASE-2021"
"44e6d599-818b-4b57-ad8b-c89dfa00fa46","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT1","6_KONZAAG_PIT1_BIOGEO_12-31_BT2","Bt1",1,"Regular",2014-08-04,2014-08-04,0,0,3.8,53.3,42.9,NA,NA,27,26.3,3.4,0.3,0.1,0,0,16.8,2.8,0.1,17,1.056,63408,6818,26240,20514,6840,535,6492,396,313791,110,4140,166,6.5,7.2,0.12,NA,NA,22.2,0.7,5.1,0,27.5,NA,28,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",12,31,21.5,NA,"20201217T035348Z","RELEASE-2021"
"8a338332-851f-436b-b032-c2b3136b0d40","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BTKSS","6_KONZAAG_PIT1_BIOGEO_119-156_BTKSS","Btkss",1,"Regular",2014-08-04,2014-08-04,0,0,3.5,56.6,39.9,0,NA,34,22.6,2.7,0.3,0.1,0.3,0.1,6.9,2.3,0.1,4,1.054,67222,16291,27725,20764,7864,534,7604,483,308949,159,3974,151,7.7,8.3,0.24,NA,20,38.6,0.7,5.1,0,24.3,NA,44.4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",119,156,137.5,NA,"20201217T035348Z","RELEASE-2021"
"f7a0ab28-89d4-4519-a324-15f166524f4f","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","6_KONZAAG_PIT1_BIOGEO_BIOGEO3_BT2","Bt2",1,"Audit",2014-08-04,2014-08-04,0,0,3.6,52.3,44.1,NA,NA,29.1,23.2,2.7,0.6,0.3,0,0,10.4,2.2,0.1,10,1.062,66283,6254,27998,20531,7191,619,6429,350,310795,111,4164,173,6,6.8,0.1,NA,NA,20.1,0.7,5.1,0,27.4,NA,25.9,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",31,54,42.5,NA,"20201217T035348Z","RELEASE-2021"
"9a74d8cc-713e-4af6-9fc3-cf2a6762a9e6","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","6_KONZAAG_PIT1_BIOGEO_BIOGEO2_BT2","Bt2",1,"Audit",2014-08-04,2014-08-04,0,0,3.5,52.9,43.6,NA,NA,30,22.9,2.6,0.9,0,0,0,10.5,2,0.1,11,1.061,67011,6659,28080,21639,7383,645,6423,390,310529,113,4163,161,6.1,6.8,0.09,NA,NA,20.6,0.7,5,0,27.3,NA,26.3,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",31,54,42.5,NA,"20201217T035348Z","RELEASE-2021"
"b41d66ed-3a99-4488-a142-625b87e0240e","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT3","6_KONZAAG_PIT1_BIOGEO_54-89_BT3","Bt3",1,"Regular",2014-08-04,2014-08-04,0,0,2.6,53.5,43.9,NA,NA,33.3,20.2,1.8,0.5,0.2,0.1,0,6,2,0,6,1.064,67703,6684,27454,20404,7274,527,6918,349,320504,123,4166,151,6.3,7,0.12,NA,NA,20.3,0.8,5.1,0,27.8,NA,26.2,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",54,89,71.5,NA,"20201217T035348Z","RELEASE-2021"
"5143ba5b-1906-4cb0-a3a7-91469c799688","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_AP","6_KONZAAG_PIT1_BIOGEO_0-12_AP","Ap",1,"Regular",2014-08-04,2014-08-04,1,0,5.5,58.6,35.9,0.9,NA,25.7,32.9,5.1,0.3,0,0.1,0,19.1,2.8,0.1,19,1.044,57137,8674,22772,20278,5871,568,6980,490,318228,110,4266,180,7.5,7.9,0.29,NA,0,29.4,1.3,2.1,0,25,NA,32.8,100,NA,NA,NA,NA,NA,0,6.6,0.4,0,0.75,0,56.4,2,0.1,0.6,0,0.5,3.2,0,7.6,NA,0.8,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",0,12,6,NA,"20201217T035348Z","RELEASE-2021"
"7df926b4-6176-4f09-a2cd-7f946d026fc8","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","6_KONZAAG_PIT1_BIOGEO_BIOGEO4_BT2","Bt2",1,"Audit",2014-08-04,2014-08-04,0,0,3.4,52.5,44.1,NA,NA,29.2,23.3,2.5,0.6,0.3,0,0,11,2.1,0.4,11,1.062,67408,6277,28041,20752,7418,610,6457,344,312140,113,4162,168,6.1,6.9,0.1,NA,NA,20,0.8,5.2,0,27.5,NA,26,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",31,54,42.5,NA,"20201217T035348Z","RELEASE-2021"
"e208ea0b-c405-40bc-bc81-faab60942ad9","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_A","6_KONZACORE_PIT1_BIOGEO_0-10_A","A",1,"Regular",2014-06-24,2014-06-24,0,0,5.3,61.9,32.8,NA,NA,23,38.9,4.3,0.7,0.1,0.2,0,42.9,4.8,0.3,43,1.045,55826,6476,22298,17858,5182,474,7674,530,306994,124,4006,212,5.9,6.7,0.22,NA,NA,18.6,1.6,5,0,27.1,NA,25.2,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",0,10,5,NA,"20201217T044242Z","RELEASE-2021"
"6431289d-be7b-4b5a-856f-8c91c5e088a1","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT2","6_KONZACORE_PIT1_BIOGEO1","Bt2",1,"Audit",2014-06-24,2014-06-24,0,0,2.8,52.2,45,NA,NA,25.7,26.5,2.3,0.2,0.2,0.1,0,11.3,2.3,0.1,11,1.062,71430,8111,31701,18179,8182,645,8322,447,312480,154,4122,182,7,7.8,0.19,NA,0,25.5,0.7,9.5,2.7,32.4,NA,38.4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",26,66,46,NA,"20201217T044242Z","RELEASE-2021"
"d95c84fc-0d5d-480e-8a6e-1f51d41529f8","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT2","6_KONZACORE_PIT1_BIOGEO_26-66_BT2","Bt2",1,"Regular",2014-06-24,2014-06-24,0,0,2.8,53,44.2,NA,NA,24.2,28.8,2.3,0.2,0.2,0.1,0,11.5,2.2,0,12,1.059,69652,8325,32595,18002,8146,634,8322,474,306177,154,4081,186,6.9,7.8,0.29,NA,NA,22.7,0.6,9.2,2.3,33.2,NA,34.8,100,NA,NA,NA,NA,NA,0,1.8,1.2,0,0.61,0,68.6,3,0,0.6,3.7,0.1,0,0,6.9,NA,0.7,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",26,66,46,NA,"20201217T044242Z","RELEASE-2021"
"5984a87e-97b9-4c92-9a81-367f5295c982","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_2BCY","6_KONZACORE_PIT1_BIOGEO_132-164_2BC","2BCy",1,"Regular",2014-06-24,2014-06-24,0,0,11.6,54.3,34.1,0,NA,24.7,29.6,9.5,1.4,0.4,0.2,0.1,3.3,1.6,0.1,3,1.039,59874,4922,24720,19268,5561,615,7563,393,330546,114,4401,184,7.7,8.2,0.9,0,0,13.8,0.4,5.2,3.8,18.7,NA,23.2,100,NA,NA,NA,NA,NA,0,5.9,18.3,0,3.03,0,56.4,1.1,0.1,2.7,21.4,0,0.3,0,7.6,NA,7.4,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",132,164,148,NA,"20201217T044242Z","RELEASE-2021"
"5150934a-57b1-437d-9d37-06d4c44f0282","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BTKSS","6_KONZACORE_PIT1_BIOGEO_66-89_BTSS","Btkss",1,"Regular",2014-06-24,2014-06-24,0,0,5.9,61.1,33,0,NA,29.5,31.6,3.4,0.6,0.9,0.6,0.4,6.7,1.9,0.2,4,1.054,65782,15454,29239,19907,8241,774,10148,610,305255,216,3872,180,7.8,8.4,0.85,0,20,35.5,0.4,8.8,4.8,26.3,NA,49.5,100,NA,NA,NA,NA,NA,0.1,3.1,9,0,1.9,0.1,69.2,2.8,0,1.7,14.6,0.2,0,0,7.8,NA,5.7,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",66,89,77.5,NA,"20201217T044242Z","RELEASE-2021"
"81d0022b-452b-4e4b-9d28-c8fe09c45e7a","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT1","6_KONZACORE_PIT1_BIOGEO_10-26_BT1","Bt1",1,"Regular",2014-06-24,2014-06-24,0,0,5.1,54.8,40.1,NA,NA,21.9,32.9,4.1,0.8,0.1,0.1,0,23.4,3.3,0.1,23,1.056,67618,6382,30282,17937,6963,510,7167,408,301346,121,4075,186,5.4,6.5,0.12,NA,NA,18.7,1.1,7.1,0.3,32,NA,27.2,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",10,26,18,NA,"20201217T044242Z","RELEASE-2021"
"3996fe07-e839-4486-a248-0e27c7439b34","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_3BT","6_KONZACORE_PIT1_BIOGEO_164-200_3BT","3Bt",1,"Regular",2014-06-24,2014-06-24,0,0,11.4,46.9,41.7,0,NA,18.6,28.3,9.1,1.3,0.3,0.4,0.3,3.4,1.7,0.1,3,1.051,68288,5183,29476,19188,6151,590,6132,356,329715,95,4293,189,7.6,8.2,0.68,0,0,16.5,0.5,5.7,3.6,22.6,NA,26.3,100,NA,NA,NA,NA,NA,0.1,3.3,13.6,0,1.97,0,67.1,0.9,0,1.4,14.1,0.1,0.2,0.1,7.6,NA,2.6,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",164,200,182,NA,"20201217T044242Z","RELEASE-2021"
"ada64949-b6d5-4a5a-8f74-36b5261201da","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BTKY","6_KONZACORE_PIT1_BIOGEO_89-132_B1T","Btky",1,"Regular",2014-06-24,2014-06-24,0,0,7.2,63.9,28.9,0,NA,32,31.9,5.5,1.1,0.3,0.2,0.1,2.7,1.6,0.1,2,1.044,63362,8505,25193,21166,7189,521,10180,582,323073,182,4271,186,7.8,8.1,1.24,0,0,17.4,0.4,6.6,5.3,21,NA,29.7,100,NA,NA,NA,NA,NA,0,6.9,15,0,3.38,0,70.7,2.3,0.1,3.5,25,0.1,0.2,0,7.5,NA,15.5,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",89,132,110.5,NA,"20201217T044242Z","RELEASE-2021"
"f761c915-d2b0-4f93-b1e8-3c509b46b3f0","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2BTK","6_UKFS_PIT1_BIOGEO_101-121_2BTK","2Btk",1,"Regular",2014-07-21,2014-07-21,218,26,4.7,47.4,47.9,2.5,NA,43,4.4,0.9,1.3,0.2,1,1.3,14.6,2.2,0,2,1.056,83002,42300,42037,23407,10560,635,3488,428,225811,145,4609,116,7.8,8.4,0.19,NA,100,58.8,0.3,7.6,0,19.1,NA,66.7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS072",101,121,111,NA,"20201217T043745Z","RELEASE-2021"
"60a5bfb0-491c-4c31-a769-a6265f99ed31","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2BT3","6_UKFS_PIT1_BIOGEO_76-101_2BT3","2Bt3",1,"Regular",2014-07-21,2014-07-21,242,20,5.8,36.7,57.5,5.7,NA,33.3,3.4,1.5,0.9,0.4,1.2,1.8,21.2,2.6,0,4,1.058,83999,53452,43982,25074,10870,560,4717,467,231015,178,4674,132,7.8,8.4,0.17,NA,140,62.3,0.5,7.5,0,22.3,NA,70.3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS072",76,101,88.5,NA,"20201217T043745Z","RELEASE-2021"
"fed20791-ca9e-4dff-8d45-420ca2a93082","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_BT1","6_UKFS_PIT1_BIOGEO_28-43_BT1","Bt1",1,"Regular",2014-07-21,2014-07-21,203,10,8.7,49.2,42.1,NA,NA,25.1,24.1,6.9,1.2,0.2,0.1,0.3,33.4,4.3,0.1,33,1.057,69286,8389,35690,20765,5822,1065,5825,621,285061,118,4587,177,7.1,7.8,0.12,NA,0,35.3,0.6,2,0,33.1,NA,37.9,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS072",28,43,35.5,"Found possible cultural resource fragments","20201217T043745Z","RELEASE-2021"
"c9f9a872-f4bc-4e24-aeab-2045d7129445","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_A1","6_UKFS_PIT1_BIOGEO_0-13_A1","A1",1,"Regular",2014-07-21,2014-07-21,0,4,8.2,60.9,30.9,1.6,NA,42.6,18.3,6.2,1.4,0.3,0.2,0.1,72.8,8.2,0.6,70,1.066,59839,17619,31205,18965,6084,1039,5492,865,261646,131,4023,160,7.4,7.9,0.34,NA,20,67.8,1.2,3.4,0,41.2,NA,72.4,100,NA,NA,NA,NA,NA,0,7,0.3,0,0.71,0,77.1,5.6,0.2,0.7,0,0.7,0,0,7.5,NA,0.5,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS072",0,13,6.5,NA,"20201217T043745Z","RELEASE-2021"
"7482bdec-5bad-4474-ad71-c71f41f57cf8","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_A2","6_UKFS_PIT1_BIOGEO_13-28_A2","A2",1,"Regular",2014-07-21,2014-07-21,241,6,8.3,46.8,44.9,NA,NA,28.4,18.4,6.9,0.8,0.2,0.2,0.2,45.2,5.6,0.2,45,1.062,65282,9338,33758,19304,5678,1002,5904,634,283173,119,4422,182,7.2,7.8,0.21,NA,0,40,0.7,2.4,0,36.4,NA,43.1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS072",13,28,20.5,NA,"20201217T043745Z","RELEASE-2021"
"f18dc019-bb2c-404a-8dcf-6a57ca08c6a9","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_BT2","6_UKFS_PIT1_BIOGEO_43-76_BT2","Bt2",1,"Regular",2014-07-21,2014-07-21,318,14,9.8,42.2,48,1.1,NA,26.8,15.4,7.8,1.2,0.6,0.1,0.1,24.9,3.8,0.1,24,1.058,75722,8124,37120,21106,6838,936,5837,532,290455,128,4823,170,7.4,8.1,0.17,NA,0,34.3,0.5,2.6,0,29.4,NA,37.4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS072",43,76,59.5,NA,"20201217T043745Z","RELEASE-2021"
"30e9ecae-6e84-4b5a-a54c-413176d05e97","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2C2","6_UKFS_PIT1_BIOGEO_148-200_2C2","2C2",1,"Regular",2014-07-21,2014-07-21,218,137,2.2,57.8,40,0.9,NA,51.5,6.3,1.1,0.4,0.4,0.2,0.1,3.7,2,0,1,1.041,95140,14089,46130,28125,10717,301,4236,752,257110,124,5406,135,8.1,8.2,0.25,NA,20,47.2,0.3,6.1,0,15,NA,53.6,100,NA,NA,NA,NA,NA,0,2.9,0.3,0,0.42,0,105.1,1,0,1,0,0.1,0,0,8.1,NA,2.5,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS072",148,200,174,NA,"20201217T043745Z","RELEASE-2021"
"ec685e11-207e-4204-9216-388bd8f317eb","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2C1","6_UKFS_PIT1_BIOGEO_121-148_2C1","2C1",1,"Regular",2014-07-21,2014-07-21,115,37,3.9,55.5,40.6,0.9,NA,48.1,7.4,1.3,0.7,0.4,0.7,0.8,12.8,1.9,0,2,1.042,88431,42315,44450,26089,9987,552,3879,626,247752,150,4861,124,8,8.2,0.23,NA,90,56.6,0.3,6.3,0,14.2,NA,63.2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS072",121,148,134.5,NA,"20201217T043745Z","RELEASE-2021"
"add3747b-d2b1-4607-9bd5-56a467407287","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_BW2","D07_GSMNP_PIT1_BIOGEO_140-206_BW2","Bw2",1,"Regular",2015-04-20,2015-04-20,70,62,47,30.9,22.1,NA,NA,20.5,10.4,7.9,11.3,16.8,7.2,3.8,1.8,0.6,0,2,1.021,65372,342,33894,22622,4857,572,7632,486,311038,59,4970,158,4.4,5.3,0.02,NA,0,0.3,0.2,0,0,8.2,NA,0.5,6,NA,3.3,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USTN053",140,206,173,NA,"20201217T050435Z","RELEASE-2021"
"1c3deee7-5c0c-4223-afea-1097c8cf8833","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_A2","D07_GSMNP_PIT1_BIOGEO_21-32_A2","A2",1,"Regular",2015-04-20,2015-04-20,48,48,53.1,29.9,17,NA,NA,20.4,9.5,8.1,12.5,14.7,13,4.8,19,1.3,0.1,19,1.021,66549,417,28349,20395,3789,483,8244,521,315894,60,4709,152,4.7,5.2,0.03,NA,NA,0,0.3,0,0,10,90,0.3,3,3,2.7,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USTN053",21,32,26.5,NA,"20201217T050435Z","RELEASE-2021"
"5894d304-94b9-434f-9c74-c2f9f2058d1c","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_BW","D07_GSMNP_PIT1_BIOGEO_32-58_BW","Bw",1,"Regular",2015-04-20,2015-04-20,64,102,55.3,28.4,16.3,NA,NA,18.9,9.5,7.8,11.9,23.6,5.5,6.5,7.9,0.8,0,8,1.015,60769,299,28062,21341,3813,351,7624,403,307528,57,4460,150,4.5,5.1,0.03,NA,NA,0,0.2,0,0,7.2,93,0.2,3,2.7,2.5,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USTN053",32,58,45,NA,"20201217T050435Z","RELEASE-2021"
"5984527e-107d-4954-b353-b5bd418cfccf","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_BW1","D07_GSMNP_PIT1_BIOGEO_100-140_BW1","Bw1",1,"Regular",2015-04-20,2015-04-20,51,16,37.2,34.8,28,NA,NA,25.1,9.7,6.2,9.1,12.8,6.6,2.5,2,0.7,0,2,1.025,68065,443,33861,20813,5014,427,5907,431,314137,58,5006,152,4.4,5.2,0.02,NA,0,0.8,0.3,0.2,0,9.9,NA,1.3,13,NA,5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USTN053",100,140,120,NA,"20201217T050435Z","RELEASE-2021"
"e0170701-6f74-456e-986c-64927fcefa55","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_C","D07_GSMNP_PIT1_BIOGEO_58-100_C","C",1,"Regular",2015-04-20,2015-04-20,172,261,72.9,18.6,8.5,NA,NA,11.8,6.8,5.2,9.1,17.2,26.1,15.3,2.3,0.5,0,2,1.01,58393,345,28502,23428,4337,512,8472,536,326400,60,4588,147,4.6,5.2,0.03,NA,NA,0,0.2,0,0,4.5,87,0.2,4,1.5,1.3,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USTN053",58,100,79,NA,"20201217T050435Z","RELEASE-2021"
"aaf7c950-2ca7-44d5-b7c1-e30d804c89a9","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_A1","D07_GSMNP_PIT1_BIOGEO_0-21_A1","A1",1,"Regular",2015-04-20,2015-04-20,23,23,55.9,28.5,15.6,NA,NA,19.4,9.1,8.4,13.3,17.6,11.6,5,66.3,4.3,0.3,66,1.035,60441,1024,24341,18062,3237,785,7894,863,289716,61,4157,156,5,5.5,0.1,NA,NA,2.8,0.6,0.6,0,19.8,29,4,20,5.6,1.6,NA,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USTN053",0,21,10.5,NA,"20201217T050435Z","RELEASE-2021"
"ec8b7b84-de25-4fac-a16b-75c708d655b1","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_2CG2","7_MLBS_PIT1_BIOGEO_>160-<200_BIOGEO4","2Cg2",1,"Audit",2013-12-02,2013-12-02,3,0,2.8,35.3,61.9,NA,NA,30.2,5.1,1.6,1,0.1,0.1,0,0.7,0.5,0,1,1.013,102075,348,12717,39005,5866,29,1817,286,256570,80,5329,143,4,4.8,0.02,NA,NA,0,0.2,0.1,0,10.2,96,0.3,3,7.1,6.8,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USVA020",165,205,185,"Soil collected from clods taken during excavation; exact depths unknown (top/bottom depths are min/max possible depths). NRCS first described Oi as +5 to 0; became 0 to 5 after email from Benham (NRCS) to Ayres (7/31/14). Sample depths adjusted","20201217T020159Z","RELEASE-2021"
"75f612f9-7612-4296-b5bf-025e1422c6a5","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_BW2","7_MLBS_PIT1_BIOGEO_100-135_BG2","Bw2",1,"Regular",2013-12-02,2013-12-02,12,22,71.2,17.2,11.6,NA,NA,12.4,4.8,13.6,45.4,11.3,0.7,0.2,3.3,0.3,0,3,1.006,20624,245,2976,3043,840,14,263,228,390936,22,2655,144,4.1,4.7,0.02,NA,NA,0,0,0,0,3.7,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USVA020",105,140,122.5,"NRCS first described Oi as +5 to 0; became 0 to 5 after email from Benham (NRCS) to Ayres (7/31/14). Sample depths adjusted","20201217T020159Z","RELEASE-2021"
